Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-25,136.09040298067308,136.5243168180894,132.63883478913425,133.0234375,3752515,0.0,0.0
2024-09-26,134.10822671262795,134.60130789983097,131.5737821875355,132.4909210205078,2993957,0.0,0.0
2024-09-27,132.4416052164572,132.63883467484655,131.15959116546165,132.3035430908203,2154557,0.0,0.0
2024-09-30,132.63884134409432,134.2265633925725,132.4613393369118,133.5165252685547,3416736,0.0,0.0
2024-10-01,133.1319214699888,133.1319214699888,130.8440175225985,131.49488830566406,1744679,0.0,0.0
2024-10-02,130.3312214899727,132.3331298828125,130.2720541558227,132.3331298828125,2344849,0.0,0.0
2024-10-03,133.52637608817906,133.52637608817906,132.3922954054393,132.747314453125,1851459,0.0,0.0
2024-10-04,131.25821729683554,131.65267622526957,130.68624131725574,130.9031982421875,1502412,0.0,0.0
2024-10-07,131.96825435750114,133.21081351507402,131.28779992086237,132.9051055908203,934904,0.0,0.0
2024-10-08,132.5106372375556,134.14767043749694,131.66253696931503,133.1023406982422,1587040,0.0,0.0
2024-10-09,134.5914333146169,134.68511994167832,133.7236206790146,133.75320434570312,1218703,0.0,0.0
2024-10-10,134.7689479394314,135.05492839482673,133.94057519175905,134.30545043945312,1622621,0.0,0.0
2024-10-11,133.9997459063078,134.18711916179137,133.0135835491466,133.7630615234375,1423248,0.0,0.0
2024-10-14,135.00562230130708,135.30147402154515,134.14766585549594,134.92674255371094,1020864,0.0,0.0
2024-10-15,136.49473618167124,137.7570228016435,136.04109487403585,137.362548828125,1849572,0.0,0.0
2024-10-16,136.97795382849847,138.32900657343188,136.48487261954398,137.86550903320312,1708261,0.0,0.0
2024-10-17,139.34473882401264,140.03504943847656,138.4078876295514,140.03504943847656,3271793,0.0,0.0
2024-10-18,139.9364399468861,140.87330627441406,139.50254112654773,140.87330627441406,3075255,0.0,0.0
2024-10-21,141.51430533951995,142.45115661621094,141.11984639595875,142.45115661621094,1753172,0.0,0.0
2024-10-22,141.12970118043893,141.92849031406817,139.0587541285051,139.2757110595703,1577016,0.0,0.0
2024-10-23,138.71360293358177,139.9660183124102,138.6248519314872,139.81809997558594,741238,0.0,0.0
2024-10-24,139.79837731070228,142.0073865181363,139.40391836720954,141.4452667236328,1337219,0.0,0.0
2024-10-25,141.78057426502764,142.1750332109882,140.85357918961168,142.02711486816406,1271615,0.0,0.0
2024-10-28,142.0073880052845,142.1257226800427,140.26187631437915,140.88316345214844,1013407,0.0,0.0
2024-10-29,141.4156842964215,142.48074151037252,141.01136914246834,142.17503356933594,1941541,0.0,0.0
2024-10-30,142.0073799036197,142.0073799036197,139.83782572017643,140.95217895507812,1231647,0.0,0.0
2024-10-31,140.2618648338616,141.66221354524367,139.6898888732729,140.77467346191406,2175927,0.0,0.0
2024-11-01,139.68989595699276,140.25201573987837,138.45719297450026,140.12380981445312,1495906,0.0,0.0
2024-11-04,140.9127354325767,142.44129006120707,139.0784728877489,142.3525390625,1396336,0.0,0.0
2024-11-05,142.3525477502793,142.40184383191863,140.82399302836123,141.85946655273438,1165546,0.0,0.0
2024-11-06,142.5004668060511,143.58525146515478,142.32296479691271,143.4471893310547,1384689,0.0,0.0
2024-11-07,143.96984419476556,145.22225952148438,141.90875348569426,145.22225952148438,1775473,0.0,0.0
2024-11-08,146.35635757342598,147.65808404708037,145.3701952261314,147.25376892089844,1953987,0.0,0.0
2024-11-11,147.23404470833046,148.26458257826795,146.80013085832655,147.71725463867188,2056899,0.0,0.0
2024-11-12,148.5160612915201,148.76260188792193,146.69165485908903,148.1708984375,1574831,0.0,0.0
2024-11-13,146.00133925503835,147.5496063232422,145.60686528556613,147.5496063232422,1812592,0.0,0.0
2024-11-14,148.80203828244953,150.7250518798828,148.34839697471588,150.7250518798828,1822727,0.0,0.0
2024-11-15,151.86899966557158,152.800930295479,150.41933982858876,152.98336791992188,2493400,0.0,0.0
2024-11-18,151.25759169296703,151.7605290930511,149.94599391288955,150.90257263183594,2012422,0.0,0.0
2024-11-19,150.8828417021007,155.10361541649178,150.3108657252252,153.45672607421875,2361297,0.0,0.0
2024-11-20,153.45673045655795,154.7190171147987,152.9932329283991,154.21607971191406,1749644,0.0,0.0
2024-11-21,154.5020607959433,154.8768073217187,152.73683672783423,154.07801818847656,1859501,0.0,0.0
2024-11-22,154.83735445826775,156.95761266672912,154.47247918209356,156.82940673828125,3988790,0.0,0.0
2024-11-25,157.78597961778706,158.0522476717323,156.14894646781804,157.92404174804688,3945712,0.0,0.0
2024-11-26,157.78598003238466,157.78598003238466,151.96762803774794,152.32264709472656,2006021,0.0,0.0
2024-11-27,153.84133571581023,155.61643106052148,153.73779287626496,155.38961791992188,1932684,0.0,0.0
2024-11-28,156.33632424639154,157.24359184970842,155.85309925268888,156.38563537597656,1379244,0.0,0.0
2024-11-29,154.8274969764832,156.38563537597656,154.34427198278053,156.38563537597656,2141565,0.0,0.0
2024-12-02,157.29289259139935,157.29289259139935,155.39946271200375,156.0010223388672,1160349,0.0,0.0
2024-12-03,156.31658925107274,156.98718747629135,155.59669494628906,155.59669494628906,1926463,0.0,0.0
2024-12-04,154.61053503282432,155.1430711388502,153.97939171846875,154.75845336914062,1233214,0.0,0.0
2024-12-05,156.0601992962549,156.20811763671983,155.49807950720023,155.80380249023438,1357790,0.0,0.0
2024-12-06,156.48423592136277,156.7800876386257,154.88665771484375,154.88665771484375,1645382,0.0,0.0
2024-12-09,154.8274893328258,157.174560546875,153.76243218647514,157.174560546875,1679852,0.0,0.0
2024-12-10,156.1095032147474,156.1588143418393,153.2989344945854,155.4487762451172,2413796,0.0,0.0
2024-12-11,155.73476044458985,155.93198991004886,154.24566067558428,155.34030151367188,1478648,0.0,0.0
2024-12-12,155.5079473116942,156.33632009520818,154.94582753511023,155.34030151367188,1065886,0.0,0.0
2024-12-13,154.82748888913108,156.08977549282335,154.13717825393113,156.020751953125,1347793,0.0,0.0
2024-12-16,156.1095021155371,156.73077416006194,155.44877515055924,156.44479370117188,1709323,0.0,0.0
2024-12-17,156.41521150425478,159.0630550160115,155.8136518666613,158.9003448486328,2381043,0.0,0.0
2024-12-18,158.8707670622876,159.13702007330784,156.82940369193568,157.51971435546875,1827986,0.0,0.0
2024-12-19,154.82748520707455,155.2663346650842,153.34824171783498,153.8314666748047,3458022,0.0,0.0
2024-12-20,153.41729055714512,153.5750651036669,148.18075561523438,148.18075561523438,7340421,0.0,0.0
2024-12-23,149.8868172830209,152.53958129882812,149.41344853243655,152.53958129882812,1324530,0.0,0.0
2024-12-24,152.24374499126876,153.31865831720887,151.7407925735654,152.97349548339844,679055,0.0,0.0
2024-12-27,153.49616782582996,154.04843139648438,152.5790440388965,154.04843139648438,1175643,0.0,0.0
2024-12-30,153.269358376971,153.57506631329747,151.9380481657773,152.93406677246094,817557,0.0,0.0
2024-12-31,151.9577520302851,152.29304361593154,151.12937927246094,151.12937927246094,853239,0.0,0.0
2025-01-02,151.1293823683245,151.84927668111078,150.38976059490696,151.44496154785156,878386,0.0,0.0
2025-01-03,152.3916691833108,153.50110184483614,151.4745454059854,152.88475036621094,888021,0.0,0.0
2025-01-06,153.84132600653285,154.58588339315645,153.09184804057566,153.86105346679688,1032059,0.0,0.0
2025-01-07,154.33441445963288,155.47836644661484,153.81174959530634,154.93597412109375,1035090,0.0,0.0
2025-01-08,154.33441615813587,159.46245764715215,153.6835453603475,157.53944396972656,2260821,0.0,0.0
2025-01-09,155.94185668976877,157.0857935756648,155.78406710287166,156.59271240234375,1243612,0.0,0.0
2025-01-10,157.29289741273328,157.58874913212918,153.41728653634172,153.89064025878906,1887834,0.0,0.0
2025-01-13,151.5041354672837,152.28319714818258,149.14720791545406,150.6461639404297,1493414,0.0,0.0
2025-01-14,152.22402241325727,152.36208454168056,148.9105162834548,149.85723876953125,1203687,0.0,0.0
2025-01-15,152.19444282334237,152.19444282334237,149.17678833007812,149.17678833007812,1189652,0.0,0.0
2025-01-16,152.16485518492746,153.6440987251938,151.7506687993701,153.59478759765625,2662759,0.0,0.0
2025-01-17,153.00308872920218,153.44687384264256,151.26744834063732,151.7703857421875,3930360,0.0,0.0
2025-01-20,152.54946189064665,153.328523554586,151.22800790490456,152.91433715820312,887899,0.0,0.0
2025-01-21,152.85516712721443,155.77421435912314,152.58889907436233,154.03855895996094,1191280,0.0,0.0
2025-01-22,155.0740269874053,156.25741877841648,154.53163469429592,155.56710815429688,1263536,0.0,0.0
2025-01-23,155.78407563963268,155.81365930784165,154.23579344769195,155.66574096679688,1088333,0.0,0.0
2025-01-24,156.50396200595713,157.25345502278637,156.30673254539695,156.45465087890625,1821566,0.0,0.0
2025-01-28,157.46054572021876,158.15085637805493,156.97732073591158,157.07594299316406,1619685,0.0,0.0
2025-01-29,158.45655959267393,158.5551818469911,156.88856506347656,156.88856506347656,1318566,0.0,0.0
2025-01-30,157.14498352514576,158.38754272460938,156.62231866006348,158.38754272460938,1206445,0.0,0.0
2025-01-31,158.38753744595172,159.19126217801212,157.6281882144314,158.33822631835938,2896059,0.0,0.0
2025-02-03,154.33441449790453,157.0858009532936,154.00897910251115,155.94186401367188,1299935,0.0,0.0
2025-02-04,157.39152458983637,157.48027559413723,155.51780700683594,155.51780700683594,1174484,0.0,0.0
2025-02-05,156.11936634504968,156.8688593957429,155.46849555291422,156.3757781982422,1594857,0.0,0.0
2025-02-06,157.76625451151318,160.3894500732422,157.60847996574992,160.3894500732422,2051681,0.0,0.0
2025-02-07,159.40329079031545,160.7198242240023,158.90035338013482,160.41903686523438,1676158,0.0,0.0
2025-02-10,158.68338289106165,160.5866689502121,158.1114069384165,160.57681274414062,1431527,0.0,0.0
2025-02-11,159.7780297904425,160.7740483569526,159.37369961138302,159.9160919189453,1530120,0.0,0.0
2025-02-12,159.00882749063902,163.6832275390625,157.5986074631535,163.6832275390625,2199814,0.0,0.0
2025-02-13,163.47614312652863,165.2906783073983,162.33219114603278,164.41299438476562,1843099,0.0,0.0
2025-02-14,165.5963896161576,165.5963896161576,162.71679719276653,163.1507110595703,2390053,0.0,0.0
2025-02-17,162.70693754407546,162.8548558829732,159.77803405274977,162.6872100830078,1976104,0.0,0.0
2025-02-18,162.71678975360155,163.16055980703723,159.95553213007233,160.35000610351562,2577577,0.0,0.0
2025-02-19,158.75,160.72999572753906,156.58999633789062,158.94000244140625,3262757,2.25,0.0
2025-02-20,159.0399932861328,159.3699951171875,155.72999572753906,155.72999572753906,2747437,0.0,0.0
2025-02-21,156.0,156.1199951171875,151.4199981689453,151.72999572753906,3845525,0.0,0.0
2025-02-24,149.89999389648438,156.22999572753906,148.97999572753906,156.22999572753906,2875480,0.0,0.0
2025-02-25,155.94000244140625,156.4550018310547,152.99000549316406,154.27000427246094,1762476,0.0,0.0
2025-02-26,154.5,156.60000610351562,153.4499969482422,156.25999450683594,1504902,0.0,0.0
2025-02-27,155.89999389648438,156.2899932861328,154.8000030517578,156.2899932861328,1580374,0.0,0.0
2025-02-28,155.89999389648438,157.67999267578125,154.66000366210938,156.74000549316406,5342538,0.0,0.0
2025-03-03,158.39999389648438,158.39999389648438,155.2899932861328,157.1300048828125,1846285,0.0,0.0
2025-03-04,157.32000732421875,157.75999450683594,155.68499755859375,157.75999450683594,1467357,0.0,0.0
2025-03-05,156.36000061035156,156.97999572753906,154.39999389648438,156.38999938964844,1730411,0.0,0.0
2025-03-06,156.44000244140625,156.8800048828125,153.58999633789062,153.58999633789062,2374229,0.0,0.0
2025-03-07,150.8800048828125,150.9600067138672,147.22000122070312,148.5,2627604,0.0,0.0
2025-03-10,149.1999969482422,149.5800018310547,147.41000366210938,148.13999938964844,1456710,0.0,0.0
2025-03-11,145.69000244140625,148.1300048828125,144.39999389648438,146.9199981689453,2523185,0.0,0.0
2025-03-12,145.75,145.83999633789062,142.97999572753906,144.8000030517578,2922633,0.0,0.0
2025-03-13,145.00999450683594,145.57000732421875,143.6699981689453,144.0,2669521,0.0,0.0
2025-03-14,142.57000732421875,144.02999877929688,141.41000366210938,142.36000061035156,2741381,0.0,0.0
2025-03-17,143.88999938964844,144.66000366210938,143.28500366210938,144.66000366210938,1734195,0.0,0.0
2025-03-18,145.38999938964844,146.5,143.5399932861328,144.1999969482422,1552183,0.0,0.0
2025-03-19,142.88999938964844,144.47000122070312,142.5399932861328,142.77000427246094,1612901,0.0,0.0
2025-03-20,143.91000366210938,146.0,143.67999267578125,145.92999267578125,3402826,0.0,0.0
2025-03-21,145.6999969482422,146.9499969482422,145.1999969482422,145.60000610351562,6482426,0.0,0.0
2025-03-24,146.75,147.85000610351562,146.2899932861328,147.6300048828125,1308316,0.0,0.0
2025-03-25,148.4499969482422,149.77000427246094,147.89999389648438,148.6300048828125,1599602,0.0,0.0
2025-03-26,149.89999389648438,151.1699981689453,149.38999938964844,150.22999572753906,2043159,0.0,0.0
2025-03-27,149.22999572753906,150.0399932861328,148.3800048828125,150.0399932861328,1722640,0.0,0.0
2025-03-28,149.60000610351562,150.42999267578125,148.61000061035156,150.42999267578125,1796660,0.0,0.0
2025-03-31,149.5,151.10000610351562,147.94000244140625,150.92999267578125,2709628,0.0,0.0
2025-04-01,151.00999450683594,153.22999572753906,150.41000366210938,153.22999572753906,2083216,0.0,0.0
2025-04-02,154.5399932861328,154.83999633789062,153.22000122070312,154.82000732421875,2165184,0.0,0.0
2025-04-03,151.82000732421875,156.3699951171875,151.50999450683594,156.3699951171875,2343479,0.0,0.0
2025-04-04,153.69000244140625,156.1999969482422,153.25999450683594,154.0,3504025,0.0,0.0
2025-04-07,144.0800018310547,146.80999755859375,140.2100067138672,144.41000366210938,3802825,0.0,0.0
2025-04-08,146.52000427246094,148.4600067138672,144.22999572753906,148.4600067138672,3194841,0.0,0.0
2025-04-09,145.00999450683594,150.22000122070312,145.00999450683594,149.13999938964844,2725662,0.0,0.0
2025-04-10,157.02000427246094,157.44000244140625,153.4499969482422,154.52999877929688,2783794,0.0,0.0
2025-04-11,150.75,155.5,149.27999877929688,154.67999267578125,4265891,0.0,0.0
2025-04-14,155.38999938964844,157.6300048828125,154.89999389648438,157.2899932861328,1938840,0.0,0.0
2025-04-15,157.88999938964844,160.47000122070312,157.38999938964844,158.0399932861328,1866228,0.0,0.0
2025-04-16,158.0800018310547,160.0,157.7899932861328,159.32000732421875,2008112,0.0,0.0
2025-04-17,159.72000122070312,161.25,159.0500030517578,161.25,1964171,0.0,0.0
2025-04-22,159.8000030517578,168.0,159.30999755859375,168.0,5974009,0.0,0.0
2025-04-23,168.4199981689453,168.6999969482422,163.77000427246094,163.77000427246094,2891637,0.0,0.0
2025-04-24,165.02000427246094,165.97999572753906,163.39999389648438,164.72000122070312,1863637,0.0,0.0
2025-04-28,166.52000427246094,166.5399932861328,162.5,162.85000610351562,2730886,0.0,0.0
2025-04-29,162.75,163.9499969482422,162.47000122070312,162.97999572753906,1617274,0.0,0.0
2025-04-30,163.6699981689453,166.60000610351562,163.25,166.60000610351562,3925047,0.0,0.0
2025-05-01,166.57000732421875,168.27999877929688,165.94000244140625,167.25,1809325,0.0,0.0
2025-05-02,167.6300048828125,169.75,167.52000427246094,169.66000366210938,2436302,0.0,0.0
2025-05-05,169.27999877929688,169.49000549316406,165.47000122070312,166.92999267578125,1826786,0.0,0.0
2025-05-06,166.0800018310547,167.0,165.64999389648438,166.74000549316406,1208101,0.0,0.0
2025-05-07,167.10000610351562,168.1199951171875,165.9600067138672,165.9600067138672,3183649,0.0,0.0
2025-05-08,164.89999389648438,166.0,164.10000610351562,165.50999450683594,2728312,0.0,0.0
2025-05-09,165.58999633789062,167.63999938964844,165.08999633789062,167.0399932861328,1823621,0.0,0.0
2025-05-12,168.3000030517578,168.80999755859375,166.99000549316406,167.17999267578125,1165001,0.0,0.0
2025-05-13,167.58999633789062,168.0,165.25,166.13999938964844,1415682,0.0,0.0
2025-05-14,167.27000427246094,167.80999755859375,166.35000610351562,167.5,1954555,0.0,0.0
2025-05-15,168.97000122070312,169.74000549316406,166.6199951171875,169.74000549316406,2752729,0.0,0.0
2025-05-16,172.7100067138672,172.9199981689453,168.77999877929688,169.66000366210938,3762751,0.0,0.0
2025-05-19,169.66000366210938,171.63999938964844,169.49000549316406,171.36000061035156,1535720,0.0,0.0
2025-05-20,173.0,173.5399932861328,171.32000732421875,172.42999267578125,1796398,0.0,0.0
2025-05-21,173.10000610351562,176.4600067138672,172.77000427246094,174.97999572753906,2582355,0.0,0.0
2025-05-22,173.47999572753906,173.94000244140625,171.97999572753906,172.72000122070312,1853995,0.0,0.0
2025-05-23,172.72000122070312,174.64999389648438,172.2899932861328,173.83999633789062,1672870,0.0,0.0
2025-05-26,173.5,174.1199951171875,172.64999389648438,173.8800048828125,765883,0.0,0.0
2025-05-27,174.39999389648438,175.5,173.3800048828125,175.33999633789062,1236086,0.0,0.0
2025-05-28,175.94000244140625,176.63999938964844,173.7899932861328,173.7899932861328,1440731,0.0,0.0
2025-05-29,174.49000549316406,175.27000427246094,172.56500244140625,174.44000244140625,1156865,0.0,0.0
2025-05-30,174.25,176.4600067138672,173.9600067138672,175.9499969482422,5011347,0.0,0.0
2025-06-02,175.89999389648438,176.4199981689453,175.1999969482422,176.4199981689453,1055676,0.0,0.0
2025-06-03,177.82000732421875,178.63999938964844,176.72000122070312,178.63999938964844,1701236,0.0,0.0
2025-06-04,179.0399932861328,181.38999938964844,178.3000030517578,181.10000610351562,2142069,0.0,0.0
2025-06-05,181.1999969482422,182.0,179.61000061035156,181.33999633789062,1689652,0.0,0.0
2025-06-06,180.6999969482422,181.0,179.0,179.89999389648438,1820710,0.0,0.0
2025-06-10,180.0,182.25,178.5500030517578,182.0,2839373,0.0,0.0
2025-06-11,182.64999389648438,183.19000244140625,181.11000061035156,181.39999389648438,1412451,0.0,0.0
2025-06-12,182.00999450683594,182.8000030517578,180.52999877929688,180.52999877929688,1817457,0.0,0.0
2025-06-13,180.52999877929688,181.47999572753906,178.82000732421875,179.35000610351562,1725793,0.0,0.0
2025-06-16,178.5,179.67999267578125,178.22999572753906,179.41000366210938,1159837,0.0,0.0
2025-06-17,179.0,179.49000549316406,178.02000427246094,179.13999938964844,1402425,0.0,0.0
2025-06-18,178.9199981689453,181.3000030517578,178.3000030517578,180.17999267578125,1798143,0.0,0.0
2025-06-19,180.8800048828125,183.30999755859375,180.16000366210938,182.85000610351562,2085226,0.0,0.0
2025-06-20,182.50999450683594,183.0,180.1300048828125,182.52999877929688,6388012,0.0,0.0
2025-06-23,182.0,184.41000366210938,180.8300018310547,184.35000610351562,1407371,0.0,0.0
2025-06-24,185.19000244140625,188.60000610351562,184.9499969482422,188.1300048828125,2243842,0.0,0.0
2025-06-25,189.83999633789062,192.0,189.02000427246094,191.39999389648438,2247175,0.0,0.0
2025-06-26,190.49000549316406,191.8800048828125,190.25999450683594,190.7100067138672,1926397,0.0,0.0
2025-06-27,190.5,191.05999755859375,185.36000061035156,185.36000061035156,2059721,0.0,0.0
